MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,OTYPE,SP_TYPE,SP_QUAL,SP_BIBCODE,FLUX_V,SCRIPT_NUMBER_ID,HAS_COMPANION,IS_COMPANION,COMPANION_NAME,DIST,ABS_MAG_V,X,Y,Z
G 272-61,24.75573833333333,-17.95071861111111,14.0,14.0,0.4279,0.3383,90.0,A,O,2020yCat.1350....0G,367.7119,Eruptive*,M5.5V,B,1991ApJS...77..417K,,0.0,True,False,G 272-61B,2.7195203636325065,,1.5740639641465568,-0.6232374547719075,2.128306538061785
G 273-147,357.63184499999994,-9.559070833333333,14.0,14.0,0.0355,0.027,90.0,A,O,2020yCat.1350....0G,58.7979,HighPM*,dM4.0,C,2019A&A...625A..68S,,0.0,False,False,,17.00741012859303,,-14.711803803719768,8.22372027140827,2.2771150653083017
G 273-59,352.5559891666666,-20.390960555555555,14.0,14.0,0.0539,0.055,90.0,A,O,2020yCat.1350....0G,62.8679,Low-Mass*,M2Ve,C,2006A&A...460..695T,11.107999801635742,0.0,False,False,,15.906368750984205,10.100144570092256,0.3582419018367906,0.30028349962428214,-15.899498715428376
G 28-39,347.0290166666666,3.3289930555555554,14.0,14.0,0.0218,0.0152,90.0,A,O,2020yCat.1350....0G,60.6658,HighPM*,M0V,C,1986AJ.....92..139S,10.88700008392334,0.0,False,False,,16.48375196568742,9.8017197289944,-1.890055199874865,-16.084484793911056,-3.071012719311652
G 3-14,25.834079166666665,4.3216552777777775,14.0,14.0,0.0206,0.0174,90.0,A,O,2020yCat.1350....0G,88.306,HighPM*,M2V,C,1986AJ.....92..139S,10.914999961853027,0.0,False,False,,11.324258827259756,10.644951026647114,-3.2950711181655334,-2.7829449037765066,-10.47074791863247
G 31-39,4.234569166666666,5.124001388888889,14.0,14.0,0.0278,0.0221,90.0,A,O,2020yCat.1350....0G,56.1589,HighPM*,M4V,C,2014AJ....147...20N,,0.0,False,False,,17.806616582589758,,-3.2760253589523005,-6.3262920878712645,-16.319352940168905
G 31-53,7.164436666666666,-6.663660833333334,14.0,14.0,0.0332,0.0249,90.0,A,O,2020yCat.1350....0G,74.7107,HighPM*,dM4.0,C,2019A&A...625A..68S,12.229999542236328,0.0,False,False,,13.38496359959149,11.59691356993276,7.906381854007038,9.588474506185754,-4.970667277664367
G 32-35,8.981335833333333,10.476531388888889,14.0,14.0,0.0266,0.0138,90.0,A,O,2020yCat.1350....0G,69.469,HighPM*,M5V,C,2014AJ....147...20N,,0.0,False,False,,14.394909959838204,,6.449949082711355,-3.0636767310577726,-12.499018940295084
G 32-5,3.95517625,13.55619888888889,14.0,14.0,0.0274,0.0234,90.0,A,O,2020yCat.1350....0G,82.1938,HighPM*,M4V,C,2014AJ....147...20N,12.600000381469727,0.0,False,False,,12.166367779564883,12.174195677969271,-4.58663341593573,-4.852757202867571,10.17025301482088
G 32-59,14.159887499999998,17.459709166666666,14.0,14.0,0.032,0.0295,90.0,A,O,2020yCat.1350....0G,54.8456,HighPM*,M3.78,D,2015ApJS..220...16T,,0.0,False,False,,18.23300319442216,,-0.07454608154342866,3.2804322340990804,-17.935317469368055
G 32-6,4.0609433333333325,19.86042777777778,14.0,14.0,0.0311,0.0226,90.0,A,O,2020yCat.1350....0G,65.1081,BYDraV*,M4.0V,C,2015A&A...577A.128A,12.145000457763672,0.0,False,False,,15.359072066302046,11.213175567000421,-4.946217853899591,-6.4869450714011565,13.013668480495767
G 32-7,4.067304166666665,19.864020555555555,14.0,14.0,0.0298,0.0223,90.0,A,O,2020yCat.1350....0G,65.0491,HighPM*,M4.0V,C,2015A&A...577A.128A,,0.0,False,False,,15.37300285476663,,-4.881134977208449,-6.48675220564353,13.054722667659933
G 33-35,15.808985,20.097845555555555,9.0,9.0,25.02,15.18,90.0,A,O,2007A&A...474..653V,61.62,Low-Mass*,M3V,C,1986AJ.....92..139S,11.357999801635742,0.0,True,False,G 33-35A,16.22849724115547,10.306608271540352,-5.117317633278763,-0.5187260932546955,15.39181945666274
G 33-6,11.080548333333331,12.617416111111112,14.0,14.0,0.0406,0.0207,90.0,A,O,2020yCat.1350....0G,50.6477,HighPM*,M3.5V,C,2013AJ....145..102L,,0.0,False,False,,19.744233203087205,,1.6735463491882028,-19.647368761775482,1.0074165641972366
G 36-24,38.40489916666666,24.92713527777778,14.0,14.0,0.0356,0.0338,90.0,A,O,2020yCat.1350....0G,100.1465,Eruptive*,M3.5Ve,C,2015AJ....149..106D,,0.0,False,False,,9.9853714308538,,7.439804443809353,6.340425225182071,-2.038617279888688
G 36-26,39.18386458333333,22.67394388888889,14.0,14.0,0.0238,0.0209,90.0,A,O,2020yCat.1350....0G,68.3398,HighPM*,M5.0V,C,2015A&A...577A.128A,,0.0,False,False,,14.632761582562432,,-0.9755853810760304,-11.310274819447953,-9.232747597812223
G 39-29,69.55271833333332,28.21662222222222,14.0,14.0,0.068,0.0415,90.0,A,O,2020yCat.1350....0G,75.6663,HighPM*,M4.0,D,2007ApJ...654..558D,,0.0,True,False,G 39-29B,13.215923072754977,,-11.950227568425522,-5.59210142779075,0.7622895441501617
G 41-14,134.73467,8.473907777777779,10.0,10.0,17.0,12.0,90.0,B,O,2012yCat.1322....0Z,146.97,SB*,M3.5V,C,1994AJ....108.1437H,10.979999542236328,0.0,False,False,,6.804109682248078,11.816143013116294,3.7081602572288306,-1.3696344281355497,5.538010257126332
G 42-24,148.4798858333333,20.94633138888889,14.0,14.0,0.0382,0.0483,90.0,A,O,2020yCat.1350....0G,104.7638,Eruptive*,M4.0Ve,C,2015AJ....149..106D,,0.0,False,False,,9.545281862628121,,3.251742120300509,3.520277875875495,8.2550725433943
G 43-2,147.20916875,15.645797777777778,14.0,14.0,0.0232,0.0238,90.0,A,O,2020yCat.1350....0G,58.1846,HighPM*,M3.0V,C,2015A&A...577A.128A,13.244999885559082,0.0,False,False,,17.186678261945598,12.06904015073002,15.477844887003958,-7.394469517232573,1.0677302525437367
G 43-23,150.67685708333332,14.986943888888888,14.0,14.0,0.0944,0.0857,90.0,A,O,2020yCat.1350....0G,56.0061,HighPM*,M4.61,D,2015ApJS..220...16T,14.170000076293945,0.0,False,False,,17.855197915941297,12.911176733830617,-13.31584027586556,1.6000804997503226,11.787121478944288
G 44-42,163.01768083333334,13.997584444444444,14.0,14.0,0.025,0.0232,90.0,A,O,2020yCat.1350....0G,75.4937,HighPM*,M4V,C,2014AJ....147...20N,12.737000465393066,0.0,False,False,,13.246138419497255,12.126554020267774,1.7342516747934957,-0.6235110228859928,13.11730872402174
G 44-43,163.05937333333333,5.919396944444444,14.0,14.0,0.0337,0.0312,90.0,A,O,2020yCat.1350....0G,71.796,Eruptive*,M5.40,D,2015ApJ...802L..10T,14.819999694824219,0.0,False,False,,13.928352554459856,14.100500939272576,12.422118169326103,-3.8895460528290635,-4.955947595722595
G 45-27,165.33191,3.0047825,14.0,14.0,0.0441,0.0412,90.0,A,O,2020yCat.1350....0G,67.2627,HighPM*,M5V,C,2014AJ....147...20N,14.109999656677246,0.0,False,False,,14.867080863539526,13.248871138650777,5.712288975646239,-13.575292644687769,2.027628583547727
G 45-33,166.42972916666668,10.235945277777777,14.0,14.0,0.021,0.0156,90.0,A,O,2020yCat.1350....0G,55.9882,HighPM*,M3.0V,C,2013AJ....145..102L,12.369000434875488,0.0,False,False,,17.860906405278254,11.109482961434756,12.265673204826507,-0.9177253343105976,-12.950792202073018
G 46-2,130.71761874999996,9.553103333333334,14.0,14.0,0.0189,0.0112,90.0,A,O,2020yCat.1350....0G,64.7054,HighPM*,M2.5V,C,2013AJ....145..102L,11.800000190734863,0.0,False,False,,15.454660662015845,10.854702822234504,-5.133562819073418,14.4423484803036,-1.9777864733482526
G 48-20,142.68577208333332,0.3226647222222222,14.0,14.0,0.0222,0.0229,90.0,A,O,2020yCat.1350....0G,100.9033,HighPM*,M3.5V,C,2013AJ....145..102L,11.710000038146973,0.0,False,False,,9.910478646387185,11.729526887584964,-2.3862644032275178,-9.091074328649627,3.142562131343361
G 48-43,147.70663333333334,1.3037855555555555,14.0,14.0,0.0216,0.0187,90.0,A,O,2020yCat.1350....0G,51.0024,HighPM*,M4,D,2013MNRAS.433..457B,13.880000114440918,0.0,False,False,,19.60692045864508,12.417953179463195,-5.166339296298414,-0.26774521135710333,18.912127872054832
G 48-6,140.24145041666665,3.3684547222222223,14.0,14.0,0.0205,0.0167,90.0,A,O,2020yCat.1350....0G,56.7252,HighPM*,M4V,C,2014AJ....147...20N,,0.0,False,False,,17.628849259235754,,7.325395020581547,-15.536823792787427,-3.9651003050579403
G 49-32,149.11232041666665,22.650297499999997,14.0,14.0,0.0283,0.0236,90.0,A,O,2020yCat.1350....0G,54.6213,HighPM*,M4V,C,2014AJ....147...20N,,0.0,False,False,,18.307876231433525,,1.6366832240547986,14.379785402415276,-11.212554209905555
G 5-32,50.843410416666664,11.687042777777778,14.0,14.0,0.0315,0.024,90.0,A,O,2020yCat.1350....0G,58.469,Eruptive*,M3.5Ve,C,2013AJ....145..102L,,0.0,False,False,,17.103080264755683,,9.134914219008618,5.9578915743519705,-13.174681200784148
G 50-12,119.53789166666665,7.283736944444445,14.0,14.0,0.0239,0.0184,90.0,A,O,2020yCat.1350....0G,76.2806,Eruptive*,M5V,C,2014AJ....147...20N,,0.0,False,False,,13.109493108339473,,6.98955069646567,1.1091225694769227,11.0351636936211
G 50-6,117.96410499999999,5.549213333333333,14.0,14.0,0.0167,0.0116,90.0,A,O,2020yCat.1350....0G,67.6213,HighPM*,M5.08,D,2015ApJS..220...16T,,0.0,False,False,,14.788239800181302,,1.6884586091065328,-10.849967999862608,-9.905520597876606
G 51-15,127.45563624999997,26.776006666666667,14.0,14.0,0.0552,0.0397,90.0,A,O,2020yCat.1350....0G,279.2496,Eruptive*,M6.5Ve,C,2004AJ....128.2460H,,0.0,False,False,,3.581025720359134,,0.05687088193545353,-0.25297287314672895,3.571626469567251
G 54-19,153.7213408333333,21.396123333333332,14.0,14.0,0.2785,0.2233,90.0,A,O,2020yCat.1350....0G,55.1934,HighPM*,M4.5V,C,2015A&A...577A.128A,14.413999557495117,0.0,False,False,,18.118108324546053,13.123435298047658,14.653315971564837,-3.2260168797223097,10.155737067747205
G 55-35,159.9190158333333,-6.923751944444445,14.0,14.0,0.0189,0.0181,90.0,A,O,2020yCat.1350....0G,64.1977,HighPM*,dM2.5,C,2019A&A...625A..68S,11.281000137329102,0.0,False,False,,15.576882037830016,10.31859748209693,-11.922897001913347,3.717068463832214,-9.309521101400499
G 56-11,165.78516333333332,15.297725555555555,10.0,10.0,100.0,100.0,90.0,B,O,2012yCat.1322....0Z,54.9,HighPM*,M3.5Ve,C,2013AJ....145..102L,13.069999694824219,0.0,False,False,,18.214936247723134,11.767861417074679,12.566126963960773,-11.004623301541955,7.264614348015732
